name,type,lat,lon,address
HCMC University of Economics and Finance (UEF) - Campus 141,Trường đại học,10.7974775,106.7036443,"145 Điện Biên Phủ, Phường 2, Bình Thạnh, Thành phố Hồ Chí Minh 00700, Vietnam"
Hong Bang International University,Trường đại học,10.8003567,106.7062972,"215 Điện Biên Phủ, Phường Gia Định, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Vietnam"
HCMC University of Fine Arts,Trường đại học,10.8024495,106.69541919999999,"5 Phan Đăng Lưu, Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
Van Lang University - Campus 2,Trường đại học,10.812841299999999,106.69430279999999,"233A Đ. Phan Văn Trị, Phường 11, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
HUTECH University - Ung Van Khiem Campus,Trường đại học,10.8095819,106.71500999999999,"31/36 Đ. Ung Văn Khiêm, Phường Thạnh Mỹ Tây, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
Ho Chi Minh City Cadre Academy,Trường đại học,10.8124129,106.7018494,"324 Chu Văn An, Phường 12, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
Tòa nhà A trường đại học giao thông vận tải thành phố Hồ Chí Minh,Trường đại học,10.804590899999999,106.7167748,"RP38+RPJ, Võ Oanh, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
University of Economics HCMC (UEH) - Campus A,Trường đại học,10.783089799999999,106.6947434,"59C Nguyễn Đình Chiểu, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam"
HUTECH University - Hitech Park Campus,Trường đại học,10.8408075,106.8088987,"Khu Công nghệ cao TP.HCM, Đường D1, P.Long Thạnh Mỹ, Thành phố Hồ Chí Minh, Vietnam"
Du học Hàn Quốc và Hàn Ngữ Monday,Trường đại học,10.8033468,106.71629279999999,"36/39A Nguyễn Gia Trí, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh 70000, Vietnam"
Foreign Trade University - 2nd Campus,Trường đại học,10.8064582,106.71297609999999,"15 D5, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
BỘ GIÁO DỤC VÀ ĐÀO TẠO ĐẠI HỌC KỸ THUẬT CÔNG NGHỆ,Trường đại học,10.8095819,106.71500999999999,"31/36 Ung Văn Khiêm, P.25,Q.Bình Thạnh, Tp.Hồ Chí Minh, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
Van Thanh Market,Chợ,10.8019179,106.7206853,"181 Hẻm 152 Nguyễn Văn Thương, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Vietnam"
Chợ Phan Văn Trị,Chợ,10.812155599999999,106.6951508,"233a Đ. Phan Văn Trị, Phường 11, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
Thi Nghe Market,Chợ,10.79199,106.70752019999999,"36R Công Trường Hòa Bình, Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Vietnam"
Chợ bà chiểu,Chợ,10.8023475,106.69861859999999,"Ba Chieu Market, 39 Diên Hồng, Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh 70000, Vietnam"
Bà Chiểu Market,Chợ,10.802133699999999,106.6986702,"Ba Chieu Market, Đ. Bùi Hữu Nghĩa, Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Vietnam"
Chợ Thanh Đa,Chợ,10.8163983,106.7209218,"Chợ Đ. Thanh Đa, Phường 27, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
Chợ bán đồ Second hand,Chợ,10.801364699999999,106.6984755,"RM2X+G9X, Ngô Nhân Tịnh, Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
lăng ông bà chiểu,Chợ,10.8026719,106.69751289999999,"4 Phan Đăng Lưu, Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
CHỢ BÌNH THÀNH - PHƯỜNG BÌNH TÂN,Chợ,10.8007692,106.5873517,"42/4A, Bình Thành, Bình Hưng Hoà B, Bình Tân, Thành phố Hồ Chí Minh 71914, Vietnam"
Tan Binh Market,Chợ,10.7861046,106.65327699999999,"172 Đ. Lý Thường Kiệt, Phường 8, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam"
Binh Tay Market,Chợ,10.7493647,106.65105799999999,"57A Tháp Mười, Phường 2, Quận 6, Thành phố Hồ Chí Minh 700900, Vietnam"
Chợ Phường 25,Chợ,10.8091127,106.714342,"RP57+JPW, Đ. Ung Văn Khiêm, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam"
Tan Binh Hospital,Bệnh viện,10.7945055,106.65498559999999,"605 Đ. Hoàng Văn Thụ, Phường Tân, sơn nhất, Thành phố Hồ Chí Minh 70000, Vietnam"
Thong Nhat Hospital,Bệnh viện,10.7915151,106.65345389999999,"1 Đ. Lý Thường Kiệt, Phường 7, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam"
Tam Anh Hospital - HCMC,Bệnh viện,10.802484999999999,106.6660436,"RM38+5R4, 2B Đ. Phổ Quang, Phường 2, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam"
Mỹ Đức General Hospital,Bệnh viện,10.7999169,106.6415827,"4 Đ. Núi Thành, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh 70000, Vietnam"
Binh Tan District Hospital,Bệnh viện,10.7643601,106.6032103,"QJ73+86P, 809 HL2, Bình Trị Đông A, Bình Tân, Thành phố Hồ Chí Minh 100000, Vietnam"
"Marian Hospital Co., Ltd",Bệnh viện,10.789605,106.656719,"118 Bành Văn Trân, Phường 7, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam"
1A Hospital,Bệnh viện,10.7885869,106.6533956,"1A Đ. Lý Thường Kiệt, Phường 7, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Gaya Hospital Vietnam - South,Bệnh viện,10.7958762,106.6410528,"23-23A-25A1, Trương Công Định, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Khoa Y học cổ truyền - Bệnh viện Tân Bình,Bệnh viện,10.786624699999999,106.65459829999999,"01 Đông Sơn, Phường 7, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
City International Hospital,Bệnh viện,10.7410166,106.60912499999999,"3 Đường Số 17A, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam"
Bệnh viện Đa khoa Việt Mỹ tại 655-657-659 Lạc Long Quân,Bệnh viện,10.7800146,106.6498295,"Lạc Long Quân, Phường 10, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam"
Bệnh viện mắt Việt,Bệnh viện,10.8018541,106.6456664,"249 Cộng Hòa, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
HCMC Orthopedics and Rehabilitation Hospital,Bệnh viện,10.7888141,106.65311559999999,"1A Đ. Lý Thường Kiệt, Phường 7, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Trường Đại học Đại học Tài chính - Marketing Cơ sở Nguyễn Trọng Tuyển,Trường đại học,10.798387499999999,106.6683036,"306 Nguyễn Trọng Tuyển, Phường 1, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Greenwich Việt Nam,Trường đại học,10.803406899999999,106.6524529,"20 Cộng Hòa, Phường 12, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam"
Trường Đại học Văn Hiến (Cơ sở Tân Bình),Trường đại học,10.7841528,106.6426905,"624 Đ. Âu Cơ, Phường 10, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Trường Đại học Văn Hiến,Trường đại học,10.784277,106.6413773,"613 Đ. Âu Cơ, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam"
Ly Tu Trong College of Ho Chi Minh City (LTTC),Trường đại học,10.7968444,106.6564178,"390 Đ. Hoàng Văn Thụ, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Van Hien University,Trường đại học,10.7998684,106.6478968,"8-10-12-14 Đ. Nguyễn Bá Tuyển, Phường 12, Tân Bình, Thành phố Hồ Chí Minh 70000, Vietnam"
Học Viện Kỹ Thuật Quân Sự,Trường đại học,10.8008115,106.6557163,"71 Cộng Hòa, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Swinburne Việt Nam - Cơ sở TP HCM,Trường đại học,10.8162554,106.6689454,"A35 Đ. Bạch Đằng, Phường 2, Tân Bình, Thành phố Hồ Chí Minh 730000, Vietnam"
Đại học Quốc Tế Hồng Bàng - Cơ sở Đầm Sen 1,Trường đại học,10.7697639,106.6342334,"213 Đ. Hòa Bình, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Ha Nam Teachers Training College,Trường đại học,10.778772199999999,106.6559199,"QMH4+G93, Đ. Lý Thường Kiệt, Phu Ly City, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
HCMC International College,Trường đại học,10.740519299999999,106.616249,"460D Đ. Kinh Dương Vương, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
HCMC Eco Tech College,Trường đại học,10.7924692,106.6457006,"122 Bàu Cát 2, Phường 12, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Học Viện Kỹ Thuật Mật Mã - Miền Nam (KMP),Trường đại học,10.8007864,106.65718389999999,"17A Cộng Hòa, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Hoang Hoa Tham Market,Chợ,10.798372599999999,106.64696719999999,"19 Hoàng Hoa Thám, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Vo Thanh Trang Market,Chợ,10.8011701,106.6377552,"15 Đ. Trường Chinh, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Pham Van Hai Market,Chợ,10.794700899999999,106.66285069999999,"Đường Phạm Văn Hai, Phường 1, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam"
Chợ Trần Văn Quang,Chợ,10.778653799999999,106.64692799999999,"160 Trần Văn Quang, Phường 10, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Market Nguyen Ba Tong,Chợ,10.7916327,106.6476392,"QJRX+M32, Trần Mai Ninh, Phường 11, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Chợ Tân Trụ,Chợ,10.8190469,106.63450979999999,"30 Nguyễn Sỹ Sách, Phường 15, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Chợ Bàu Cát,Chợ,10.791770699999999,106.6418104,"85 Đ. Nguyễn Hồng Đào, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Nghia Hoa Market,Chợ,10.7870998,106.6595018,"QMP5+RRJ, Đ. Nghĩa Hòa, Phường 7, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Tan Binh Exhibition and Convention Center,Chợ,10.7956472,106.6548167,"446 Đ. Hoàng Văn Thụ, Phường 4, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam"
Cho Binh Hung Hoa A,Chợ,10.789357899999999,106.60424309999999,"Chiến Lược, Bình Hưng Hoà A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ Tân Phước,Chợ,10.771062599999999,106.6509055,"122 Đ. Âu Cơ, Phường 9, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Chợ Tân Trụ,Chợ,10.7960665,106.662725,"66 Đ. Tân Sơn Hoà, Phường 2, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Chợ đồ Si,Chợ,10.798055,106.6461952,"QJXW+6FG, Hẻm 15 Hoàng Hoa Thám, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Chợ Đông Kinh,Chợ,10.7906879,106.66119979999999,"QMR6+7FG, Hẻm 242, Phường 5, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Tân Định Market,Chợ,10.789876,106.69002549999999,"336 Hai Bà Trưng, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Chợ Tân Bình - Lý Thường Kiệt,Chợ,10.7859865,106.6536725,"phường 8, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Phú Bình Market,Chợ,10.773693999999999,106.6430748,"QJFV+F6G, Bình Phú, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
BigSale Market - Chợ Phiên Cuối Tuần,Chợ,10.8011076,106.6536512,"20 Cộng Hòa, Phường 4, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Hồ Chí Minh Chợ Tân Bình,Chợ,10.7861876,106.6535974,"phường 8, Tân Bình, Thành phố Hồ Chí Minh, Vietnam"
Go Vap Hospital,Bệnh viện,10.8346486,106.6615499,"Đ. Quang Trung/641 Thông Tây Hội, Phường, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Military Hospital 175,Bệnh viện,10.8175099,106.6806615,"Nguyễn Kiệm/786 Đ. Hạnh Thông, Phường, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Hong Duc III Hospital,Bệnh viện,10.833058999999999,106.66453709999999,"32/2 Đ. Thống Nhất, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Bệnh viện quân y 175,Bệnh viện,10.8164482,106.6799163,"80-90 Đ. Nguyễn Thái Sơn, Phường 3, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Bệnh viện Phụ sản Gò Vấp,Bệnh viện,10.8268808,106.6794377,"1 Nguyễn Oanh, Phường 1, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Trường Đại học Trần Đại Nghĩa - truongvietnam.com,Trường đại học,10.836405599999999,106.674465,"189 Nguyễn Oanh, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Industrial University of Ho Chi Minh City,Trường đại học,10.8221589,106.6868454,"Nguyễn Văn Bảo/12 Đ. Hạnh Thông, Phường, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam"
Phân viện Học viện Hành chính Quốc gia tại TP. Hồ Chí Minh,Trường đại học,10.8365349,106.68083209999999,"181 Đ. Lê Đức Thọ, Phường 5, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam"
GDU - TRƯỜNG ĐẠI HỌC GIA ĐỊNH TPHCM,Trường đại học,10.816638099999999,106.67710269999999,"Nguyễn Kiệm/371 Đ. Hạnh Thông, Phường, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam"
Van Lang University - Main Campus,Trường đại học,10.8275396,106.70002579999999,"69/68 Đ. Đặng Thuỳ Trâm, Phường 5, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam"
Trường Đại Học Nội Vụ Hà Nội,Trường đại học,10.8365349,106.68083209999999,"181 Đ. Lê Đức Thọ, Phường 5, Gò Vấp, Thành phố Hồ Chí Minh 011810, Vietnam"
Trường Đại học Gia Định,Trường đại học,10.8171127,106.6770761,"Nguyễn Kiệm/371 Đ. Hạnh Thông, Phường, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam"
Đại học Công nghiệp TP.HCM cơ sở 2,Trường đại học,10.8502685,106.6431415,"53 Đ. Phạm Văn Chiêu, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Đại học Nguyễn Tất Thành - Cơ sở 3,Trường đại học,10.8393693,106.67588789999999,"27A Nguyễn Oanh, Phường 17, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Đại Học Hồng Bàng,Trường đại học,10.8289545,106.68716239999999,"Hẻm 424 Đ. Phan Văn Trị, Phường 5, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Đại học Văn Lang cổng Dương Quảng Hàm,Trường đại học,10.826936199999999,106.6983444,"Hẻm 97 Hẻm 97 Đường số 6, Phường 5, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Van Lang Saigon College,Trường đại học,10.8282366,106.6984488,"80/68 Đ, Dương Quảng Hàm, Phường 5, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam"
Khoa Cơ Khí - IUH,Trường đại học,10.8217172,106.68848179999999,"12 Nguyễn Văn Bảo, Phường 1, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Trường Cao đẳng Miền Nam,Trường đại học,10.844249099999999,106.6476886,"416 Nguyễn Văn Khối, Phường, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam"
HCMC Open University - Campus 1,Trường đại học,10.776328399999999,106.6902291,"97 Võ Văn Tần, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam"
College of Medicine Hong Duc,Trường đại học,10.835484899999999,106.66139489999999,"5 Đ. Quang Trung, Phường 11, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Liên Thông Đại Học Sư Phạm TPHCM,Trường đại học,10.814780899999999,106.67805919999999,"8A Đ. Nguyễn Thái Sơn, Phường 3, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam"
Chợ Gò Vấp,Chợ,10.823710799999999,106.6869325,"188 Đ.Nguyễn Văn Nghi, Phường 1, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Go Vap Market dining area,Chợ,10.8241312,106.6861926,"RMFP+MF4, Lý Thường Kiệt, Phường 1, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Chợ Thạch Đà,Chợ,10.8503923,106.65293989999999,"Đ. Phạm Văn Chiêu, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Chợ An Nhơn,Chợ,10.8414,106.67736699999999,"394 Đ. Lê Đức Thọ, Khu phố 2, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Chợ Hoàng Mai,Chợ,10.8488861,106.66849239999999,"Phường 15, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Can Cu Market,Chợ,10.8321867,106.6779059,"14/1 Đ. Lê Thị Hồng, Phường 1, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam"
Chợ Hạnh Thông Tây,Chợ,10.8361073,106.65882769999999,"17/1R, Đ. Quang Trung, Phường 11, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Chợ nông sản cầu Trường Đai,Chợ,10.8589308,106.6515817,"1317 Đ. Lê Đức Thọ, Phường 15, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Quang Trung Bridge Market,Chợ,10.8511645,106.637214,"649 Đ. Nguyễn Văn Quá, Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Đại Phúc Food - chợ hải sản - cửa hàng tiện lợi - quán ăn gia đình Gò Vấp,Chợ,10.8365241,106.66583519999999,"220/42 Đ. Thống Nhất, phường, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam"
Cầu Market,Chợ,10.847226899999999,106.63582629999999,"Đ. Tô Ký, Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Don Price Wholesaler,Chợ,10.8383574,106.67430259999999,"167 Đ. Nguyễn Văn Lượng, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam"
Nông sản Việt,Chợ,10.831994499999999,106.6430314,"821 Phạm Văn Bạch, Phường 12, Gò Vấp, Thành phố Hồ Chí Minh 760000, Vietnam"
Gò Vấp Floral Village Park,Chợ,10.841896,106.65614599999999,"191 Đ. Lê Văn Thọ, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
GO! Go Vap,Chợ,10.8257882,106.6801198,"792 Nguyễn Kiệm, Phường 3, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam"
Sửa máy bơm nước Tại nhà Phạm Văn Chiêu- Gò Vấp - Điện Cơ Khiêm,Chợ,10.846763,106.645364,"116c Đ. Phạm Văn Chiêu, Thông Tây Hội, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam"
Chợ Hải Sản Online,Chợ,10.8286505,106.69785429999999,"163 Nguyễn Thái Sơn, Phường 5, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam"
Tan Phu District Hospital,Bệnh viện,10.783638,106.6422004,"611 Đ. Âu Cơ, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Tan Phu District Hospital,Bệnh viện,10.7764927,106.6309747,"34 Đ. Trần Văn Giáp, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Bệnh viện Đa Khoa Tân phú,Bệnh viện,10.783642,106.6420247,"609 - 611 Đ. Âu Cơ, P, Tân Phú, Thành phố Hồ Chí Minh 735000, Vietnam"
Trường Cao Đẳng Quốc Tế Sài Gòn,Trường đại học,10.7746873,106.6343342,"12 D. Trịnh Đình Thảo, Phường, Tân Phú, Thành phố Hồ Chí Minh 72006, Vietnam"
Hong Bang International University - Tan Phu Office,Trường đại học,10.77046,106.63393479999999,"120 Đ. Hòa Bình, Hòa Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Trường đại học,Trường đại học,10.778577199999999,106.6268393,"19 Đ. Đỗ Bí, Phú Thạnh, Tân Phú, Hồ Chí Minh, Vietnam"
Chợ Tân Phú,Chợ,10.7911792,106.63629949999999,"2 Nguyễn Bá Tòng, Tân Thành, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Chợ TÂN HƯƠNG,Chợ,10.790290899999999,106.6228854,"200 Tân Hương, P. Phú Thuận, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Chợ Phú Thọ Hòa,Chợ,10.7840092,106.62558209999999,"QJMG+J64, Đ. Hoàng Ngọc Phách, Phú Thọ Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Chợ Phường 18,Chợ,10.783239,106.62574099999999,"264 Nguyễn Sơn, Phú Thọ Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Chợ Phú Trung,Chợ,10.7738106,106.6432188,"24 Trịnh Đình Trọng, Phường 5, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Chợ Hiệp Tân,Chợ,10.7745587,106.6298851,"26 Đ. Lê Thận, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam"
Út Trái Cây chợ Sơn Kỳ,Chợ,10.8060534,106.6224673,"Hẻm 37 Đ. Tân Thắng, Sơn Kỳ, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam"
Minh Anh International Hospital,Bệnh viện,10.747508999999999,106.6145533,"36 Đường số 1B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Southern Agricultural College Ho Chi Minh City Branch,Trường đại học,10.7480811,106.62382389999999,"511 An Dương Vương, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Trường Cao Đẳng Y Dược Sài Gòn - CS Bình Hưng Hòa TPHCM,Trường đại học,10.7899909,106.5959192,"1036 Đ. Tân Kỳ Tân Quý, Bình Hưng Hoà, Bình Tân, Thành phố Hồ Chí Minh 76000, Vietnam"
University of Economics Ho Chi Minh City (Nguyen Van Linh Facility),Trường đại học,10.706018,106.6401289,"Khu Chức Năng Số 15, Đô Thị Mới Nam Thành Phố, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam"
Pasteur Saigon College of Medicine and Pharmacy,Trường đại học,10.7217907,106.60129959999999,"913/3 QL1A, An Lạc, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam"
Trường Cao đẳng Bách khoa Sài Gòn - BKC - TPHCM,Trường đại học,10.7486599,106.6137382,"232 Đ. Số 1, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Trung Tâm Luyện Thi Tuyển Sinh Vào Lớp 10 - Đại Học | NQH Bình Tân,Trường đại học,10.761567999999999,106.62235969999999,"250 Tân Hòa Đông, Bình Trị Đông, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Trung Tâm Luyện Thi Tuyển Sinh Vào Lớp 10 - Đại Học | Trung Tâm Anh Ngữ | NQH Hương Lộ 2,Trường đại học,10.7667275,106.60662389999999,"694 HL2, Bình Trị Đông A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Trường Việt Anh (Cơ sở Bình Tân),Trường đại học,10.7537199,106.6046052,"Số 7 đường 38A, Tân Tạo, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam"
Kindy City,Trường đại học,10.747822,106.61540439999999,"164 - 166 Đ. Vành Đai Trong, An Lạc A, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam"
DU HỌC TRUNG QUỐC - NHẬT BẢN - SCHOLARSHIP.EDU.VN,Trường đại học,10.7447263,106.60852829999999,"139 Đường Số 13B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam"
Trường Cao đẳng Nông nghiệp Nam Bộ - Phân hiệu TP.HCM,Trường đại học,10.7482309,106.6220905,"1 Đ. Số 1, An Lạc A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Market Block 2,Chợ,10.7261604,106.60842939999999,"PJG5+F97, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ Đầu mối Bình Điền,Chợ,10.702307,106.60862739999999,"Đại lộ Nguyễn Văn Linh, Khu Phố 6, Quận 8, Thành phố Hồ Chí Minh, Vietnam"
Chợ Bà Hom,Chợ,10.7533088,106.5909863,"37 Lộ Tẻ, Tân Tạo A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ Bình Long,Chợ,10.7385367,106.61638409999999,"383/2 Đ. Kinh Dương Vương, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ An Lạc,Chợ,10.7420762,106.61999739999999,"357 Đ. Kinh Dương Vương, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ Nhỏ,Chợ,10.7901983,106.5902838,"Đ. Liên Khu 5-6, Bình Hưng Hoà B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ Huy Hoàng Gia,Chợ,10.773167299999999,106.62058979999999,"QJFC+758, 449 HL2, Bình Trị Đông, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ Bình Trị Đông,Chợ,10.763568699999999,106.6129126,"112 Trương Phước Phan, Bình Trị Đông, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ Lê Đình Cẩn,Chợ,10.7598754,106.59517419999999,"233 Lê Đình Cẩn, Tân Tạo, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ Bình Long,Chợ,10.782629499999999,106.61693059999999,"33 Đ. số 3, Bình Hưng Hoà A, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam"
Kien Duc Market 2,Chợ,10.7287901,106.619981,"PJH9+GX9, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Chợ Đêm Bà Hom,Chợ,10.7500539,106.59058999999999,"45 Đ. Số 5, Tân Tạo A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Binh Hung Hoa Market,Chợ,10.78942,106.59567919999999,"QHQW+VMX, Đ. Tân Kỳ Tân Quý, Bình Hưng Hoà, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
chợ Kiến Đức,Chợ,10.7534672,106.61393389999999,"158 Đường số 19, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam"
Pham Dang Giang Market,Chợ,10.8176969,106.60439509999999,"Đ. Phạm Đăng Giảng, Bình Hưng Hoà, Bình Tân, Thành phố Hồ Chí Minh, Vietnam"
Tan Dinh Hospital - Branch No. 2,Bệnh viện,10.765051,106.693235,"237 Trần Hưng Đạo, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Tân Định General Hospital,Bệnh viện,10.7901324,106.6895943,"338 Hai Bà Trưng, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
